Vip,FC,log2FC,ConcordGroup,logp,p,type,A,comp,log2Dry,log2Wet
1.116511589,0.759475452,-0.39692476,4,2.953954789,0.129053861,insig,no,COG3243,11.72831846,12.12524322
0.757318167,0.759421407,-0.397027428,4,1.23864908,0.423769282,insig,no,COG1619,12.92356357,13.320591
0.778168162,0.759164659,-0.397515261,4,1.307319174,0.40407103,insig,no,COG3146,12.25266848,12.65018374
1.075590949,0.758178751,-0.399390071,4,2.510422232,0.175504237,insig,no,COG2203,10.69872797,11.09811804
0.746573672,0.757392239,-0.400887457,4,1.024072126,0.491726453,insig,no,COG4430,12.79694716,13.19783462
0.746069048,0.757318357,-0.401028196,4,1.357549006,0.390244714,insig,no,COG2057,12.21779716,12.61882535
0.978775489,0.757279771,-0.401101703,4,2.133909088,0.227839677,insig,no,COG0729,12.42401176,12.82511346
0.904709427,0.756702384,-0.402202104,4,2.009137272,0.248421635,insig,no,COG3203,12.32166294,12.72386504
1.164603862,0.756330625,-0.402911058,4,3.180577766,0.110293696,insig,no,COG0752,12.26221576,12.66512682
0.703521341,0.754897113,-0.405648066,4,1.041678395,0.485762022,insig,no,COG2186,11.86457421,12.27022228
0.938699011,0.754015999,-0.407332959,4,1.746601323,0.298002983,insig,no,COG2197,9.788994052,10.19632701
0.769678061,0.751607056,-0.411949485,4,1.427717883,0.371718428,insig,no,COG2847,12.93545329,13.34740278
0.849300517,0.750668023,-0.413753066,4,1.655416537,0.317446079,insig,no,COG4942,11.83147606,12.24522913
0.703315969,0.749927752,-0.415176482,4,0.999442652,0.5001932,insig,no,COG4773,11.43469562,11.8498721
0.691992041,0.749740857,-0.415536072,4,0.984093295,0.505543347,insig,no,COG3741,12.77198984,13.18752591
0.702976293,0.746985156,-0.420848521,4,1.193774496,0.437157636,insig,no,COG3893,12.62248335,13.04333187
0.716530513,0.746962203,-0.420892852,4,1.191186322,0.437942594,insig,no,COG1062,11.62725284,12.0481457
1.095659442,0.746348379,-0.422078889,4,2.78096305,0.145494543,insig,no,COG1806,12.6239324,13.04601129
0.717403732,0.74597918,-0.422792728,4,1.148029171,0.45124124,insig,no,COG1505,11.86632263,12.28911536
0.751412657,0.744700389,-0.425267984,4,1.290810327,0.408721396,insig,no,COG1338,12.64466525,13.06993323
0.87829634,0.743933821,-0.426753807,4,1.873952608,0.272824931,insig,no,COG3437,12.21200725,12.63876106
0.781740112,0.74387278,-0.426872188,4,1.266742843,0.415597003,insig,no,COG4206,10.08073759,10.50760977
0.79965991,0.742926814,-0.428707998,4,1.254129544,0.419246445,insig,no,COG0640,9.738078199,10.1667862
0.786378088,0.742447807,-0.429638485,4,1.390820134,0.381347954,insig,no,COG2818,12.93064464,13.36028312
0.780341896,0.742332169,-0.429863205,4,1.416769938,0.374549957,insig,no,COG1298,12.09630007,12.52616327
1.102426815,0.741626966,-0.431234392,4,2.804973934,0.143093105,insig,no,COG3158,11.99566453,12.42689892
0.695735741,0.739941866,-0.434516166,4,1.141854684,0.453176613,insig,no,COG0427,13.03966824,13.47418441
1.373787549,0.739818751,-0.434756228,4,3.188862455,0.109662148,insig,no,COG0503,12.09354462,12.52830085
0.731152051,0.739623762,-0.435136519,4,1.117963083,0.460743883,insig,no,COG1228,10.41730465,10.85244117
1.237018819,0.738633302,-0.437069785,4,3.509371972,0.087816024,insig,no,COG1981,12.33348182,12.7705516
1.064769637,0.736047227,-0.442129757,4,2.655366717,0.158728521,insig,no,COG5394,12.77202011,13.21414987
1.222970254,0.735815173,-0.442584668,4,3.291374341,0.10214041,insig,no,COG1952,12.61532325,13.05790791
1.288184686,0.735455783,-0.443289488,4,3.864895541,0.06863577,insig,no,COG0751,11.77485545,12.21814493
0.864432831,0.735313323,-0.44356897,4,1.770297149,0.293148352,insig,no,COG3590,11.70640645,12.14997542
0.747588599,0.735158093,-0.443873566,4,1.231554594,0.42585831,insig,no,COG4805,10.97079972,11.41467329
1.251496516,0.733617805,-0.44689944,4,3.501678405,0.088285578,insig,no,COG5490,12.66155924,13.10845868
1.237822768,0.73312493,-0.44786903,4,3.475765348,0.089885652,insig,no,COG5336,12.74049158,13.18836061
0.820117,0.731473698,-0.451122105,4,1.304257407,0.404929482,insig,no,COG1609,10.23897329,10.6900954
1.188967361,0.730934389,-0.452186184,4,3.29048856,0.102203141,insig,no,COG2857,12.49593498,12.94812116
1.415494996,0.729691555,-0.454641338,4,4.480901778,0.0447831,insig,no,COG0741,10.30566835,10.76030969
1.100889363,0.729586005,-0.454850038,4,2.871565678,0.136638346,insig,no,COG2917,12.69134584,13.14619588
0.776502745,0.728742188,-0.456519582,4,1.240473782,0.423233643,insig,no,COG1629,8.132255374,8.588774956
0.763103197,0.727947153,-0.458094377,4,1.309817676,0.403371854,insig,no,COG1301,11.14386709,11.60196146
0.972584414,0.725686302,-0.462582057,4,2.163870013,0.223156848,insig,no,COG1651,11.00992873,11.47251079
0.956901951,0.72319329,-0.467546802,4,1.964275436,0.256267879,insig,no,COG2827,11.60288646,12.07043326
1.312751342,0.722915062,-0.468101945,4,3.706512833,0.076599945,insig,no,COG0270,11.1503387,11.61844065
0.741592683,0.722651689,-0.468627646,4,1.150301153,0.450531176,insig,no,COG2234,10.37883147,10.84745911
1.131775056,0.712768503,-0.488494509,4,2.647600977,0.159585228,insig,no,COG1961,10.53375577,11.02225028
0.924977766,0.711793243,-0.490469856,4,1.819299607,0.283358502,insig,no,COG0642,8.304956042,8.795425899
1.057296013,0.709417459,-0.495293259,4,2.683521398,0.15566091,insig,no,COG3027,12.71114767,13.20644093
1.247990586,0.708123793,-0.497926502,4,3.522198312,0.087038752,insig,no,COG2951,12.2196222,12.71754871
1.269520034,0.707646991,-0.498898242,4,3.151836706,0.112512975,insig,no,COG0620,12.75811928,13.25701753
0.861288863,0.705677731,-0.502918612,5,1.522785837,0.348013256,insig,no,COG3185,12.25839237,12.76131098
0.788218935,0.704591843,-0.505140322,5,1.247282878,0.421240811,insig,no,COG1801,12.76025965,13.26539997
0.845037235,0.703083018,-0.508233046,5,1.605122776,0.328707715,insig,no,COG3696,11.5044854,12.01271845
0.850252323,0.701274518,-0.511948788,5,1.645179454,0.319706625,insig,no,COG1923,12.95689013,13.46883892
0.906001532,0.700501805,-0.513539327,5,1.948176341,0.259143598,insig,no,COG1145,12.96637302,13.47991235
0.773693223,0.700490994,-0.513561592,5,1.126470884,0.458034799,insig,no,COG4977,12.10237735,12.61593894
0.93816517,0.698897953,-0.516846273,5,1.717845185,0.304002442,insig,no,COG2972,11.72905681,12.24590309
0.925015161,0.69872546,-0.517202384,5,1.931350451,0.262183636,insig,no,COG2132,11.61805786,12.13526025
1.293453437,0.698623767,-0.517412371,5,3.517676166,0.087312005,insig,no,COG0783,12.53046208,13.04787445
0.966764632,0.697790074,-0.519135019,5,2.021063658,0.246376463,insig,no,COG1175,10.55976797,11.07890299
0.850954631,0.696777069,-0.521230949,5,1.63707668,0.321507282,insig,no,COG5001,10.1110577,10.63228865
0.99470307,0.695879339,-0.523090922,5,2.045981126,0.242157715,insig,no,COG1653,10.53206077,11.05515169
0.694928616,0.695244032,-0.52440864,5,1.048161651,0.483583977,insig,no,COG5330,11.87802927,12.40243791
0.796696284,0.694682122,-0.525575125,5,1.545679528,0.342534325,insig,no,COG2440,12.37357958,12.89915471
0.839007603,0.693234198,-0.528585269,5,1.556686907,0.339930824,insig,no,COG4191,9.630589871,10.15917514
0.754686643,0.69289287,-0.529295784,5,1.221388559,0.428869743,insig,no,COG1764,12.20826258,12.73755837
0.775887321,0.692271877,-0.530589354,5,1.322301761,0.399896411,insig,no,COG0784,9.196821866,9.72741122
0.956476894,0.690839826,-0.53357684,5,1.857891558,0.275879171,insig,no,COG0395,10.626256,11.15983284
1.210107345,0.690758948,-0.533745749,5,3.399982483,0.094733436,insig,no,COG3572,12.29891065,12.83265639
0.786646056,0.690623718,-0.534028213,5,1.389335525,0.381740583,insig,no,COG1206,12.8282346,13.36226281
0.823586563,0.690526258,-0.534231819,5,1.517285033,0.349342717,insig,no,COG0693,11.78279916,12.31703098
0.765247557,0.687345772,-0.540892059,5,1.509949246,0.351123571,insig,no,COG2111,12.26373462,12.80462668
0.979132526,0.685855324,-0.544023812,5,2.19043881,0.219084783,insig,no,COG4301,12.85780188,13.40182569
1.342147134,0.685722487,-0.544303261,5,3.201758046,0.108686296,insig,no,COG1238,12.57024586,13.11454912
1.290725742,0.685594678,-0.544572184,5,3.463088281,0.090678964,insig,no,COG1511,12.6961938,13.24076599
0.749037053,0.684819674,-0.546203946,5,1.214913641,0.430798867,insig,no,COG2200,11.45887529,12.00507924
0.976403679,0.684274983,-0.547351892,5,1.947380255,0.259286634,insig,no,COG1793,11.24382758,11.79117947
0.965955096,0.681768409,-0.552646344,5,1.922120661,0.26386636,insig,no,COG3103,12.62787365,13.18052
0.870544023,0.680460873,-0.555415886,5,1.707204328,0.306252956,insig,no,COG2199,9.718486957,10.27390284
0.895834187,0.67784571,-0.560971168,5,1.711678718,0.305304611,insig,no,COG1522,10.38069829,10.94166946
0.96508769,0.677779215,-0.5611127,5,1.860330433,0.275413192,insig,no,COG1432,12.36019968,12.92131238
1.021402685,0.676275834,-0.564316294,5,1.914983914,0.265174892,insig,no,COG0234,10.70020817,11.26452446
0.787196214,0.672660568,-0.572049407,5,1.356879441,0.390425871,insig,no,COG2321,12.93650245,13.50855185
0.879214874,0.671273169,-0.575028117,5,1.766739252,0.293872191,insig,no,COG1294,12.26837341,12.84340153
0.863832145,0.670755388,-0.576141356,5,1.703339481,0.307074479,insig,no,COG2388,12.45186105,13.0280024
1.007502692,0.670704597,-0.576250604,5,2.143256816,0.226368196,insig,no,COG0656,12.30469873,12.88094934
0.921555791,0.670054576,-0.577649486,5,1.667351063,0.314830875,insig,no,COG3279,11.29543049,11.87307997
0.850676084,0.669396002,-0.57906816,5,1.46678263,0.361788228,insig,no,COG2355,12.5704038,13.14947196
0.818239664,0.669145364,-0.579608441,5,1.459650821,0.363581117,insig,no,COG2193,12.97436435,13.55397279
0.949392348,0.669069125,-0.579772823,5,1.946707572,0.25940756,insig,no,COG1335,11.71967152,12.29944434
1.743617422,0.668792385,-0.580369675,5,6.516651389,0.010921756,insig,no,COG3677,12.63437532,13.21474499
1.285820879,0.664947621,-0.588687394,5,3.723053781,0.075726718,insig,no,COG5360,12.49433084,13.08301823
0.878507629,0.664445984,-0.589776174,5,1.48009324,0.358465644,insig,no,COG3451,12.59232249,13.18209866
0.812841148,0.663607073,-0.591598832,5,1.274701836,0.41331057,insig,no,COG3378,12.33643046,12.92802929
0.832922089,0.662175293,-0.594714912,5,1.441862664,0.368091754,insig,no,COG5653,12.60847597,13.20319088
1.206785449,0.661977956,-0.595144919,5,3.400608889,0.094692312,insig,no,COG4567,12.65985157,13.25499649
0.860908422,0.661358239,-0.596496145,5,1.540516349,0.343762398,insig,no,COG3693,12.80354124,13.40003739
0.879589046,0.65573954,-0.608805206,5,1.563426694,0.338346485,insig,no,COG3595,12.75418093,13.36298613
0.809126842,0.654212888,-0.612167915,5,1.327163537,0.398551058,insig,no,COG3577,12.20139193,12.81355984
0.853304442,0.653179556,-0.614448459,5,1.50395012,0.35258668,insig,no,COG2169,12.84183739,13.45628585
0.868021483,0.653157104,-0.614498049,5,1.599267576,0.330044491,insig,no,COG2986,12.6256564,13.24015445
1.59033992,0.652398468,-0.616174701,5,5.362476951,0.024307125,insig,no,COG4651,12.45477863,13.07095333
1.473328398,0.652173534,-0.6166722,5,4.948519571,0.032385244,insig,no,COG3751,12.09076925,12.70744145
1.147559036,0.652035882,-0.616976736,5,2.759391969,0.147686313,insig,no,COG2223,12.4004866,13.01746333
1.116764641,0.648341066,-0.625175139,5,2.893305771,0.134594767,insig,no,COG5467,12.97511458,13.60028972
0.870500258,0.647315881,-0.627458197,5,1.473376612,0.360138412,insig,no,COG3324,12.9449301,13.57238829
0.934897313,0.645173933,-0.632239945,5,1.921831145,0.263919317,insig,no,COG1271,11.90212121,12.53436115
0.861955467,0.643949602,-0.634980312,5,1.735386173,0.300328611,insig,no,COG4566,12.17502159,12.8100019
0.924259852,0.642945006,-0.637232752,5,1.566459763,0.337635905,insig,no,COG3712,12.06441341,12.70164616
1.266844596,0.642365137,-0.638534498,5,3.679505384,0.078047413,insig,no,COG3820,12.93956609,13.57810059
0.825803444,0.642311645,-0.638654642,5,1.491527572,0.355635791,insig,no,COG2902,12.10684526,12.7454999
0.847217822,0.639949637,-0.643969724,5,1.56172276,0.338746334,insig,no,COG3508,12.96016297,13.60413269
0.873153539,0.638039426,-0.648282521,5,1.620698091,0.325178079,insig,no,COG1220,12.66172937,13.31001189
0.799310769,0.637000706,-0.650633123,5,1.424475582,0.372554764,insig,no,COG3735,12.45258059,13.10321371
0.814376361,0.636652194,-0.651422658,5,1.509414267,0.351253799,insig,no,COG3605,12.75432446,13.40574712
0.888988203,0.63633327,-0.652145542,5,1.604213374,0.328914981,insig,no,COG2188,12.18773589,12.83988143
0.923713478,0.635036181,-0.655089303,5,1.781099569,0.290961552,insig,no,COG0840,10.0407948,10.69588411
1.318759175,0.634309306,-0.656741587,5,4.026334863,0.061369479,insig,no,COG3807,12.94928226,13.60602385
0.785446083,0.632911247,-0.659924889,5,1.451028213,0.365760652,insig,no,COG3134,12.80469687,13.46462176
0.970137429,0.632553139,-0.660741414,5,1.920800056,0.264108007,insig,no,COG1846,9.828932482,10.4896739
1.317711743,0.632440803,-0.660997646,5,3.692165141,0.077365537,insig,no,COG5373,12.42294977,13.08394741
1.385196299,0.630122601,-0.666295538,5,4.405848494,0.047174515,insig,no,COG4547,12.29338465,12.95968019
0.946621323,0.62985341,-0.666911996,5,1.645559964,0.319622314,insig,no,COG4219,12.98319199,13.65010399
0.867667907,0.629210323,-0.668385755,5,1.567220217,0.337457982,insig,no,COG1533,12.84606955,13.51445531
1.701299781,0.627026101,-0.673402596,5,6.881493049,0.008481334,insig,no,COG1983,12.85026942,13.52367202
0.901689304,0.624190897,-0.679940778,5,1.685483301,0.310898745,insig,no,COG3387,11.87676567,12.55670644
0.919504323,0.623584104,-0.681343944,5,1.631698356,0.322708089,insig,no,COG5525,12.79792901,13.47927296
0.909128713,0.621792922,-0.6854939,5,1.560182105,0.339108275,insig,no,COG2207,10.15050464,10.83599854
0.983483975,0.621564778,-0.686023343,5,1.905704066,0.266886074,insig,no,COG0863,11.51995674,12.20598009
1.586220376,0.617704122,-0.695012136,5,5.525866708,0.021704429,insig,no,COG2225,11.86094525,12.55595739
1.144453174,0.615907645,-0.699214059,5,2.750580093,0.14859113,insig,no,COG3038,12.30422584,13.0034399
0.935062418,0.6136307,-0.704557431,5,1.82509137,0.282223227,insig,no,COG1295,11.8956445,12.60020193
0.909599559,0.611718683,-0.709059757,5,1.741605722,0.299036663,insig,no,COG2987,12.61129511,13.32035487
0.9061526,0.611085875,-0.710552961,5,1.657975054,0.31688361,insig,no,COG2771,12.71417886,13.42473182
0.980029546,0.610946578,-0.710881861,5,1.936025164,0.261335467,insig,no,COG3795,12.60616237,13.31704423
0.772818611,0.610897279,-0.71099828,5,1.182809347,0.440492895,insig,no,COG1172,11.28003821,11.99103649
0.977909905,0.608352426,-0.717020758,5,2.052505935,0.241064993,insig,no,COG3975,12.25665178,12.97367254
0.870929645,0.60764046,-0.71871016,5,1.688585952,0.310230847,insig,no,COG1393,11.7716256,12.49033576
1.42337672,0.60220296,-0.731678295,5,4.568969282,0.042131139,insig,no,COG3800,12.1059203,12.83759859
0.917093982,0.594375568,-0.750553281,5,1.842442643,0.278849262,insig,no,COG0627,12.47082601,13.22137929
1.391269893,0.590770144,-0.759331177,5,4.481110868,0.04477661,insig,no,COG1384,12.32105305,13.08038423
1.187541457,0.590607351,-0.759728781,5,2.93006105,0.131209033,insig,no,COG1937,12.47181074,13.23153952
1.015262456,0.590467473,-0.760070507,5,2.175132858,0.221421488,insig,no,COG3507,12.50020469,13.2602752
0.874896754,0.585352544,-0.772622309,5,1.565650563,0.337825336,insig,no,COG3655,12.56273563,13.33535794
0.997251945,0.582137847,-0.780567279,5,2.049520953,0.24156428,insig,no,COG0583,8.964872934,9.745440212
0.999754008,0.581355372,-0.782507768,5,1.961768249,0.256713621,insig,no,COG0262,11.6583912,12.44089897
1.063176151,0.577840449,-0.791256899,5,2.261208247,0.208597208,insig,no,COG1607,12.61679049,13.40804739
1.030666424,0.571301323,-0.807676223,5,2.17230295,0.221856242,insig,no,COG2852,11.53581938,12.34349561
0.968846685,0.562227578,-0.830773872,5,2.032984471,0.244349072,insig,no,COG3920,10.52059493,11.3513688
1.176044859,0.562027209,-0.83128812,5,2.969755858,0.127648115,insig,no,COG3544,11.39572245,12.22701057
0.880211935,0.561243835,-0.833300401,5,1.588439846,0.332530863,insig,no,COG1129,11.17389388,12.00719428
1.172999683,0.558957917,-0.839188426,5,2.881883912,0.135664587,insig,no,COG1167,11.88724768,12.72643611
1.028413446,0.557608402,-0.842675795,5,2.237574668,0.212042496,insig,no,COG0655,12.42247134,13.26514713
0.904560339,0.557516415,-0.842913811,5,1.81791564,0.283630456,insig,no,COG4230,12.2568763,13.09979011
0.990021781,0.55571302,-0.847588052,5,1.959566771,0.257105652,insig,no,COG3505,12.33025833,13.17784638
1.551884178,0.555694613,-0.847635841,5,5.673418093,0.019594355,insig,no,COG1770,11.8793342,12.72697004
1.511471507,0.54658128,-0.871492045,5,5.291643994,0.02553033,insig,no,COG2224,12.00635478,12.87784682
1.573327224,0.544391363,-0.877283918,5,5.291099296,0.025539971,insig,no,COG4227,12.74028427,13.61756819
0.863335654,0.541626542,-0.884629657,5,1.678238665,0.312463881,insig,no,COG5455,12.73149586,13.61612552
0.836552418,0.536880807,-0.897326265,5,1.39015729,0.381523204,insig,no,COG1879,11.46188768,12.35921395
0.891749228,0.535746627,-0.900377233,5,1.586050702,0.333082,insig,no,COG3791,11.79182385,12.69220108
0.879313738,0.532972734,-0.907866366,5,1.576629133,0.335264322,insig,no,COG1802,11.28225274,12.19011911
1.01399045,0.530319647,-0.915065898,5,2.109359408,0.231749895,insig,no,COG1695,11.69752429,12.61259019
1.37361538,0.526002962,-0.926857172,5,3.746193167,0.074521826,insig,no,COG2076,11.88767511,12.81453228
0.998053642,0.522250178,-0.937187017,5,1.950929665,0.258649505,insig,no,COG3832,11.03194821,11.96913523
1.037762511,0.514451061,-0.958894252,5,2.188840273,0.219327669,insig,no,COG4993,12.31441998,13.27331423
1.122276814,0.507974377,-0.977172367,5,2.548059299,0.170984885,insig,no,COG4251,11.0110984,11.98827076
1.734448389,0.506652738,-0.980930837,5,7.370135487,0.006044608,insig,no,COG5352,12.38869456,13.3696254
1.035311533,0.495345746,-1.013492234,5,2.174687223,0.221489894,insig,no,COG2261,12.64331522,13.65680746
1.289690246,0.482481567,-1.051454269,5,3.618027395,0.08144515,insig,no,COG3773,12.09276804,13.14422231
1.250887939,0.480850979,-1.056338239,5,3.08181619,0.118108427,insig,no,COG0025,12.28429004,13.34062828
1.13365733,0.47234763,-1.082079076,5,2.596096659,0.165385349,insig,no,COG0431,11.75923308,12.84131215
0.99919809,0.470742894,-1.086988779,5,2.096728448,0.2337878,insig,no,COG3182,11.93687911,13.02386789
1.041697625,0.433697061,-1.20524043,5,2.193900089,0.21855979,insig,no,COG2989,12.70396033,13.90920076
1.029838653,0.433574531,-1.205648083,5,2.131791727,0.22817431,insig,no,COG3237,12.52982889,13.73547698
1.62387577,0.427066835,-1.227466229,5,5.451436567,0.022853571,down,sig,COG5342,12.71358761,13.94105384
1.07670197,0.416365006,-1.264079275,5,2.305364838,0.202309386,insig,no,COG1733,11.41205654,12.67613582
